sms_content,is_phishing,dataset_source,has_url,has_email,has_phone_number,url_string,domain,tld,subdomain,is_ip_address_url,redirected_url,url_subcategory,domain_age_days,domain_registrar,sender,sender_type,brand,message_category,sms_length,num_special_chars,num_digits,num_all_caps_words,phishing_keywords_count,sms_content_cleaned_for_nlp
How would my ip address test that considering my computer isn't a minecraft server,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,81,1,0,0,1,would ip address test considering computer isnt minecraft server
I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,109,6,0,0,1,know grumpy old people mom like better lying always one play jokes
Dont worry. I guess he's busy.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,27,3,0,0,0,dont worry guess hes busy
What is the plural of the noun research?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,39,1,0,0,0,plural noun research
Going for dinner.msg you after.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,29,2,0,0,0,going dinnermsg
I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,90,4,1,0,0,im ok wif cos like try new things scared u dun like mah cos u said loud
GENT! We are trying to contact you. Last weekends draw shows that you won a å£1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,120,6,22,0,5,gent trying contact last weekends draw shows å£ prize guaranteed call claim code k valid hrs ppm
"Wa, ur openin sentence very formal... Anyway, i'm fine too, juz tt i'm eatin too much n puttin on weight...Haha... So anythin special happened?",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,128,15,0,0,3,wa ur openin sentence formal anyway im fine juz tt im eatin much n puttin weighthaha anythin special happened
"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,139,13,1,0,1,entered cabin pa said happy bday boss felt special askd lunch lunch invited apartment went
You are a winner U have been specially selected 2 receive å£1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,114,7,22,0,3,winner u specially selected receive å£ holiday flights inc speak live operator claim pmin
Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! ,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,66,4,0,0,0,goodo yes must speak friday eggpotato ratio tortilla needed
Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,80,6,0,0,1,hmmmy uncle informed hes paying school directly pls buy food
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,102,3,34,0,6,private account statement shows unredeemed bonus points claim call identifier code expires
"URGENT! Your Mobile No. was awarded å£2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM",1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,112,6,26,0,4,urgent mobile awarded å£ bonus caller prize final try contact u call landline boxwrc ppm
here is my new address -apples&pairs&all that malarky,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,50,3,0,0,3,new address applespairsall malarky
Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,128,2,22,0,5,todays voda numbers ending selected receive award match please call quoting claim code standard rates app
I am going to sao mu today. Will be done only at 12 ,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,47,1,2,0,0,going sao mu today done
ÌÏ predict wat time Ì_'ll finish buying?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,37,3,0,0,0,ìï predict wat time ìll finish buying
"Good stuff, will do.",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,18,2,0,0,0,good stuff
"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise.",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,235,9,0,0,4,knowyetunde hasnt sent money yet sent text bother sending dont involve anything shouldnt imposed anything first place apologise
Are you there in room.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,21,1,0,0,0,room
HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,103,4,0,0,1,hey girl r u hope u r well del r bak long time c give call sum time lucyxx
K..k:)how much does it cost?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,23,5,0,0,0,kkhow much cost
I'm home.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,7,2,0,0,0,im home
"Dear, will call Tmorrow.pls accomodate.",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,36,3,0,0,1,dear call tmorrowpls accomodate
First answer my question.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,24,1,0,0,1,first answer question
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,112,5,8,0,1,sunshine quiz wkly q win top sony dvd player u know country algarve txt ansr å£ sptyrone
Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur mob? Join the UK's largest Dogging Network bt Txting GRAVEL to 69888! Nt. ec2a. 31p.msg@150p,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,128,8,13,0,0,want get laid tonight want real dogging locations sent direct ur mob join uks largest dogging network bt txting gravel nt eca pmsgp
I only haf msn. It's yijue@hotmail.com,0,D1,False,True,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,34,4,0,0,1,haf msn yijuehotmailcom
He is there. You call and meet him,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,33,1,0,0,1,call meet
No no. I will check all rooms befor activities,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,45,1,0,0,0,check rooms befor activities
You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,144,4,5,0,5,youll rcv msgs chat svc free hardcore services text go u get nothing u must age verify yr network try
Got c... I lazy to type... I forgot Ì_ in lect... I saw a pouch but like not v nice...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,73,13,0,0,0,got c lazy type forgot ì lect saw pouch like v nice
"K, text me when you're on the way",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,31,2,0,0,1,k text youre way
"Sir, Waiting for your mail.",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,25,2,0,0,1,sir waiting mail
"A swt thought: \Nver get tired of doing little things 4 lovable persons..\"" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8""",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,141,11,2,0,0,swt thought nver get tired little things lovable persons cozsomtimes little things occupy biggest part hearts gud ni
I know you are. Can you pls open the back?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,40,2,0,0,1,know pls open back
Yes see ya not on the dot,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,25,0,0,0,0,yes see ya dot
Whats the staff name who is taking class for us?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,47,1,0,0,0,whats staff name taking class us
"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end",1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,136,7,14,0,2,freemsg havent replied text im randy sexy female live local luv hear u netcollex ltd p per msg reply stop end
Ummma.will call after check in.our life will begin from qatar so pls pray very hard.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,81,3,0,0,1,ummmawill call check inour life begin qatar pls pray hard
K..i deleted my contact that why?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,30,3,0,0,0,ki deleted contact
Sindu got job in birla soft ..,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,27,2,0,0,0,sindu got job birla soft
The wine is flowing and i'm i have nevering..,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,42,3,0,0,0,wine flowing im nevering
Yup i thk cine is better cos no need 2 go down 2 plaza mah.,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,54,1,2,0,0,yup thk cine better cos need go plaza mah
Ok... Ur typical reply...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,19,6,0,0,0,ok ur typical reply
As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,152,6,1,0,1,per request melle melle oru minnaminunginte nurungu vettam set callertune callers press copy friends callertune
"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,368,16,0,0,0,everywhere dirt floor windows even shirt sometimes open mouth comes flowing dream world without half chores time joy lots tv shows ill see guess like things must exist like rain hail mist time done become one
Aaooooright are you at work?,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,27,1,0,0,0,aaooooright work
I'm leaving my house now...,0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,23,4,0,0,1,im leaving house
"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?",0,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,148,8,0,0,1,hello love get interview today happy good boy think meare missing
Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,110,2,11,0,7,customer service annoncement new years delivery waiting please call arrange delivery
You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,1,D1,False,False,False,unknown,unknown,unknown,unknown,False,unknown,unknown,0.0,unknown,unknown,unknown,unknown,unknown,119,3,20,0,4,winner u specially selected receive å£ cash holiday flights inc speak live operator claim
